transaction_id,customer_id,transaction_date,transaction_type,amount,product_category,product_subcategory,branch_city,branch_lat,branch_long,channel,currency,credit_card_fees,insurance_fees,late_payment_amount,customer_score,monthly_income,customer_segment,recommended_offer,month,year_month,total_fees
3851,5589,2025-01-11,Transfer,2245.69937,Mortgage,Platinum,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,849,130653,Low Income Segment,Financial Literacy Program Access,1,2025-01,0
3852,2546,2023-11-10,Loan Payment,3892.290546,Savings Account,Student,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,4167,567,230613,Low Income Segment,No-Fee Basic Account,11,2023-11,4167
3853,7065,2025-04-25,Fee,2478.683382,Savings Account,Business,Malaga,36.7213,-4.4214,Online,EUR,0,0,0,844,55034,Middle Income Segment,Mid-tier Savings Booster,4,2025-04,0
3854,2094,2023-03-25,Withdrawal,1867.766609,Credit Card,Platinum,Bilbao,43.263,-2.935,ATM,EUR,46,0,0,331,894652,High Income Segment,Exclusive Platinum Package,3,2023-03,46
3855,3411,2024-06-16,Card Payment,8724.30396,Credit Card,Business,Malaga,36.7213,-4.4214,Mobile,EUR,2583,0,0,803,406126,Middle Income Segment,Gold Card with Travel Benefits,6,2024-06,2583
3856,3617,2025-04-17,Fee,10595.73932,Loan,Business,Malaga,36.7213,-4.4214,Mobile,EUR,0,4464,0,801,675514,Middle Income Segment,Personal Loan Cashback Offer,4,2025-04,4464
3857,9954,2025-01-31,Loan Payment,2789.6592,Savings Account,Gold,Valencia,39.4699,-0.3763,Online,EUR,0,0,6933,676,698618,Middle Income Segment,Mid-tier Savings Booster,1,2025-01,6933
3858,5145,2024-03-26,Transfer,14458.09681,Mortgage,Business,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,400,928514,High Income Segment,Exclusive Platinum Package,3,2024-03,0
3859,3775,2024-01-11,Loan Payment,13815.83623,Mortgage,Business,Seville,37.3891,-5.9845,Mobile,EUR,0,0,13181,630,441396,Middle Income Segment,Mid-tier Savings Booster,1,2024-01,13181
3860,7628,2024-12-10,Deposit,8774.883009,Credit Card,Business,Barcelona,41.3874,2.1686,Branch,USD,2472,0,0,526,989723,High Income Segment,Exclusive Platinum Package,12,2024-12,2472
3861,4155,2023-12-12,Transfer,1665.76029,Loan,Platinum,Madrid,40.4168,-3.7038,ATM,USD,0,5887,0,305,258327,Low Income Segment,Financial Literacy Program Access,12,2023-12,5887
3862,4970,2024-02-19,Fee,3666.999472,Loan,Platinum,Seville,37.3891,-5.9845,ATM,EUR,0,5191,0,348,743714,High Income Segment,Premium Investment Services,2,2024-02,5191
3863,8972,2024-03-22,Transfer,3203.223293,Checking Account,Business,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,397,49212,Middle Income Segment,Mid-tier Savings Booster,3,2024-03,0
3864,9775,2025-01-04,Loan Payment,4150.452751,Savings Account,Student,Barcelona,41.3874,2.1686,Online,USD,0,0,14486,754,177113,Low Income Segment,No-Fee Basic Account,1,2025-01,14486
3865,6415,2024-12-07,Withdrawal,12983.25912,Mortgage,Business,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,743,682655,Middle Income Segment,Mid-tier Savings Booster,12,2024-12,0
3866,5331,2024-04-17,Card Payment,11200.76812,Mortgage,Business,Malaga,36.7213,-4.4214,Online,USD,0,0,0,430,349893,Middle Income Segment,Mid-tier Savings Booster,4,2024-04,0
3867,2942,2023-05-19,Loan Payment,4625.835987,Credit Card,Platinum,Bilbao,43.263,-2.935,Mobile,EUR,455,0,573,431,7360,High Income Segment,Exclusive Platinum Package,5,2023-05,1028
3868,7026,2025-02-23,Loan Payment,1591.797302,Credit Card,Standard,Valencia,39.4699,-0.3763,Mobile,EUR,3204,0,17284,789,180063,Low Income Segment,Financial Literacy Program Access,2,2025-02,20488
3869,9301,2023-04-21,Withdrawal,180.3733572,Savings Account,Standard,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,408,566708,Middle Income Segment,Mid-tier Savings Booster,4,2023-04,0
3870,1191,2025-04-09,Card Payment,6843.019608,Credit Card,Business,Zaragoza,41.6488,-0.8891,Branch,EUR,3313,0,0,346,471291,Middle Income Segment,Gold Card with Travel Benefits,4,2025-04,3313
3871,1861,2024-09-19,Fee,9724.166954,Credit Card,Student,Bilbao,43.263,-2.935,ATM,EUR,2878,0,0,322,629597,Middle Income Segment,Gold Card with Travel Benefits,9,2024-09,2878
3872,7711,2023-06-24,Card Payment,5157.260769,Mortgage,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,832,181681,Low Income Segment,Financial Literacy Program Access,6,2023-06,0
3873,1649,2024-09-02,Fee,2839.021075,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,ATM,USD,0,0,0,754,652376,Middle Income Segment,Mid-tier Savings Booster,9,2024-09,0
3874,5134,2023-04-09,Transfer,12080.41404,Mortgage,Gold,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,498,215167,Low Income Segment,Financial Literacy Program Access,4,2023-04,0
3875,8587,2024-08-25,Loan Payment,2790.678438,Mortgage,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,6452,594,596011,Middle Income Segment,Mid-tier Savings Booster,8,2024-08,6452
3876,9828,2024-01-27,Transfer,8115.800147,Credit Card,Student,Seville,37.3891,-5.9845,Mobile,EUR,89,0,0,506,109241,Low Income Segment,Financial Literacy Program Access,1,2024-01,89
3877,2036,2023-09-20,Withdrawal,9323.1412,Mortgage,Student,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,377,423413,Middle Income Segment,Mid-tier Savings Booster,9,2023-09,0
3878,5131,2025-04-04,Deposit,2844.582765,Savings Account,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,450,64365,Middle Income Segment,Mid-tier Savings Booster,4,2025-04,0
3879,3148,2023-12-10,Fee,7458.41923,Credit Card,Platinum,Bilbao,43.263,-2.935,Branch,EUR,3133,0,0,453,289793,Low Income Segment,Financial Literacy Program Access,12,2023-12,3133
3880,6457,2024-12-22,Withdrawal,1205.654805,Savings Account,Standard,Seville,37.3891,-5.9845,ATM,USD,0,0,0,349,281947,Low Income Segment,No-Fee Basic Account,12,2024-12,0
3881,7079,2024-07-31,Fee,7638.151243,Loan,Student,Madrid,40.4168,-3.7038,Mobile,EUR,0,2153,0,424,378726,Middle Income Segment,Personal Loan Cashback Offer,7,2024-07,2153
3882,3430,2023-01-08,Transfer,1202.801633,Savings Account,Student,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,0,817,102229,Low Income Segment,No-Fee Basic Account,1,2023-01,0
3883,2879,2024-11-25,Deposit,899.6271454,Savings Account,Platinum,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,593,364758,Middle Income Segment,Mid-tier Savings Booster,11,2024-11,0
3884,8542,2023-10-23,Card Payment,4863.794898,Checking Account,Platinum,Zaragoza,41.6488,-0.8891,Mobile,USD,0,0,0,707,339839,Middle Income Segment,Mid-tier Savings Booster,10,2023-10,0
3885,3011,2023-06-28,Loan Payment,1346.836949,Savings Account,Business,Valencia,39.4699,-0.3763,Branch,EUR,0,0,1116,424,534692,Middle Income Segment,Mid-tier Savings Booster,6,2023-06,1116
3886,4373,2024-10-27,Card Payment,10648.4434,Mortgage,Business,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,617,594496,Middle Income Segment,Mid-tier Savings Booster,10,2024-10,0
3887,8357,2023-10-10,Fee,7673.020988,Mortgage,Gold,Bilbao,43.263,-2.935,ATM,USD,0,0,0,439,306853,Middle Income Segment,Mid-tier Savings Booster,10,2023-10,0
3888,2289,2024-10-16,Loan Payment,6800.529686,Credit Card,Platinum,Valencia,39.4699,-0.3763,Mobile,EUR,439,0,13229,774,538764,Middle Income Segment,Gold Card with Travel Benefits,10,2024-10,13668
3889,2447,2025-01-11,Transfer,11072.0451,Loan,Platinum,Barcelona,41.3874,2.1686,ATM,EUR,0,973,0,592,469936,Middle Income Segment,Personal Loan Cashback Offer,1,2025-01,973
3890,4199,2023-02-05,Fee,1360.655646,Credit Card,Standard,Madrid,40.4168,-3.7038,Branch,USD,4868,0,0,431,13525,Low Income Segment,Financial Literacy Program Access,2,2023-02,4868
3891,7381,2024-09-07,Card Payment,337.55222,Savings Account,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,491,361285,Middle Income Segment,Mid-tier Savings Booster,9,2024-09,0
3892,8522,2024-06-04,Transfer,1997.804151,Savings Account,Business,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,842,759367,High Income Segment,Premium Investment Services,6,2024-06,0
3893,7059,2024-12-25,Loan Payment,10683.10059,Mortgage,Gold,Valencia,39.4699,-0.3763,ATM,EUR,0,0,2159,426,871277,High Income Segment,Exclusive Platinum Package,12,2024-12,2159
3894,4183,2025-04-10,Transfer,4420.745925,Savings Account,Student,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,542,925591,High Income Segment,Premium Investment Services,4,2025-04,0
3895,6462,2024-03-22,Transfer,178.3731438,Savings Account,Business,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,314,281593,Low Income Segment,No-Fee Basic Account,3,2024-03,0
3896,4216,2023-09-19,Transfer,11818.08625,Mortgage,Standard,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,545,392087,Middle Income Segment,Mid-tier Savings Booster,9,2023-09,0
3897,4136,2024-04-19,Withdrawal,947.8933201,Loan,Student,Barcelona,41.3874,2.1686,Branch,USD,0,6812,0,725,924156,High Income Segment,Premium Investment Services,4,2024-04,6812
3898,4318,2024-08-27,Withdrawal,2898.03984,Savings Account,Gold,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,828,475793,Middle Income Segment,Mid-tier Savings Booster,8,2024-08,0
3899,3782,2023-01-05,Fee,2688.397827,Checking Account,Standard,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,330,228198,Low Income Segment,Financial Literacy Program Access,1,2023-01,0
3900,8657,2024-02-15,Transfer,231.4045716,Loan,Business,Seville,37.3891,-5.9845,Branch,EUR,0,5745,0,656,609864,Middle Income Segment,Personal Loan Cashback Offer,2,2024-02,5745
3901,5920,2024-08-31,Card Payment,1216.758191,Loan,Business,Bilbao,43.263,-2.935,Branch,EUR,0,4242,0,524,417561,Middle Income Segment,Personal Loan Cashback Offer,8,2024-08,4242
3902,7324,2025-03-15,Transfer,5280.110518,Mortgage,Gold,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,555,946438,High Income Segment,Exclusive Platinum Package,3,2025-03,0
3903,7327,2023-01-11,Transfer,9329.394102,Credit Card,Business,Madrid,40.4168,-3.7038,Mobile,EUR,4077,0,0,642,140423,Low Income Segment,Financial Literacy Program Access,1,2023-01,4077
3904,9417,2025-01-10,Withdrawal,776.5267311,Savings Account,Gold,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,783,101394,Low Income Segment,No-Fee Basic Account,1,2025-01,0
3905,1776,2024-08-10,Loan Payment,1360.269804,Savings Account,Platinum,Bilbao,43.263,-2.935,ATM,EUR,0,0,2545,840,796146,High Income Segment,Premium Investment Services,8,2024-08,2545
3906,6208,2024-03-01,Transfer,9723.961547,Credit Card,Standard,Bilbao,43.263,-2.935,Branch,EUR,4052,0,0,601,909538,High Income Segment,Exclusive Platinum Package,3,2024-03,4052
3907,1687,2024-01-07,Deposit,2399.956779,Savings Account,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,810,112506,Low Income Segment,No-Fee Basic Account,1,2024-01,0
3908,1529,2023-12-20,Fee,2050.716372,Checking Account,Platinum,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,587,153773,Low Income Segment,Financial Literacy Program Access,12,2023-12,0
3909,6067,2024-11-23,Withdrawal,6028.443584,Credit Card,Business,Murcia,37.9847,-1.1287,Mobile,EUR,419,0,0,710,85544,High Income Segment,Exclusive Platinum Package,11,2024-11,419
3910,9080,2024-12-25,Loan Payment,6505.240628,Mortgage,Student,Malaga,36.7213,-4.4214,ATM,EUR,0,0,16347,489,916825,High Income Segment,Exclusive Platinum Package,12,2024-12,16347
3911,6518,2024-09-13,Deposit,8396.748131,Credit Card,Business,Zaragoza,41.6488,-0.8891,Online,EUR,32,0,0,826,619785,Middle Income Segment,Gold Card with Travel Benefits,9,2024-09,32
3912,3153,2023-05-13,Transfer,111.3875845,Loan,Standard,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,8738,0,551,372518,Middle Income Segment,Personal Loan Cashback Offer,5,2023-05,8738
3913,7094,2023-01-20,Card Payment,14851.9312,Mortgage,Business,Seville,37.3891,-5.9845,Branch,USD,0,0,0,688,247717,Low Income Segment,Financial Literacy Program Access,1,2023-01,0
3914,7974,2024-02-07,Card Payment,834.9536848,Loan,Standard,Bilbao,43.263,-2.935,ATM,EUR,0,6788,0,798,248925,Low Income Segment,Financial Literacy Program Access,2,2024-02,6788
3915,5774,2023-03-29,Withdrawal,8009.997328,Mortgage,Student,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,470,106785,Low Income Segment,Financial Literacy Program Access,3,2023-03,0
3916,8692,2023-01-21,Transfer,6824.435158,Credit Card,Student,Seville,37.3891,-5.9845,Online,EUR,3223,0,0,525,671722,Middle Income Segment,Gold Card with Travel Benefits,1,2023-01,3223
3917,4103,2023-06-05,Fee,6832.500278,Loan,Student,Murcia,37.9847,-1.1287,Branch,EUR,0,9924,0,738,645572,Middle Income Segment,Personal Loan Cashback Offer,6,2023-06,9924
3918,3440,2025-02-16,Withdrawal,4491.920237,Mortgage,Standard,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,584,533942,Middle Income Segment,Mid-tier Savings Booster,2,2025-02,0
3919,5135,2023-03-04,Deposit,4267.672238,Savings Account,Student,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,559,434802,Middle Income Segment,Mid-tier Savings Booster,3,2023-03,0
3920,8124,2025-01-13,Card Payment,5351.384372,Loan,Platinum,Seville,37.3891,-5.9845,ATM,EUR,0,6,0,330,793855,High Income Segment,Premium Investment Services,1,2025-01,6
3921,6201,2024-04-24,Loan Payment,2350.296275,Checking Account,Business,Bilbao,43.263,-2.935,Online,EUR,0,0,17477,326,243489,Low Income Segment,Financial Literacy Program Access,4,2024-04,17477
3922,1844,2025-05-11,Loan Payment,11451.54849,Mortgage,Business,Barcelona,41.3874,2.1686,Online,EUR,0,0,3602,626,753453,High Income Segment,Exclusive Platinum Package,5,2025-05,3602
3923,1446,2023-09-27,Fee,731.7987675,Savings Account,Standard,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,499,751704,High Income Segment,Premium Investment Services,9,2023-09,0
3924,4915,2023-06-13,Loan Payment,1026.56338,Savings Account,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0,0,12365,369,872553,High Income Segment,Premium Investment Services,6,2023-06,12365
3925,4109,2023-07-25,Loan Payment,2479.723217,Credit Card,Gold,Seville,37.3891,-5.9845,Mobile,EUR,406,0,1994,474,954068,High Income Segment,Exclusive Platinum Package,7,2023-07,2400
3926,2234,2025-04-21,Fee,4259.223468,Credit Card,Business,Murcia,37.9847,-1.1287,Branch,EUR,187,0,0,746,957205,High Income Segment,Exclusive Platinum Package,4,2025-04,187
3927,7587,2023-07-22,Card Payment,264.6681252,Loan,Gold,Malaga,36.7213,-4.4214,Online,EUR,0,1712,0,495,487069,Middle Income Segment,Personal Loan Cashback Offer,7,2023-07,1712
3928,1226,2025-04-21,Deposit,12314.3935,Loan,Gold,Malaga,36.7213,-4.4214,Mobile,EUR,0,6955,0,470,810843,High Income Segment,Premium Investment Services,4,2025-04,6955
3929,5143,2025-02-25,Withdrawal,4683.039467,Checking Account,Gold,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,659,36197,Middle Income Segment,Mid-tier Savings Booster,2,2025-02,0
3930,8185,2024-09-11,Card Payment,4842.157465,Savings Account,Standard,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,595,862664,High Income Segment,Premium Investment Services,9,2024-09,0
3931,6558,2025-02-18,Withdrawal,12033.85183,Mortgage,Platinum,Seville,37.3891,-5.9845,Branch,USD,0,0,0,319,417983,Middle Income Segment,Mid-tier Savings Booster,2,2025-02,0
3932,1186,2023-07-19,Fee,1054.089566,Checking Account,Student,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,379,369005,Middle Income Segment,Mid-tier Savings Booster,7,2023-07,0
3933,3535,2025-05-05,Card Payment,1636.460483,Checking Account,Standard,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,802,267452,Low Income Segment,Financial Literacy Program Access,5,2025-05,0
3934,2932,2023-08-18,Transfer,276.162795,Checking Account,Platinum,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,725,106443,Low Income Segment,Financial Literacy Program Access,8,2023-08,0
3935,3032,2024-02-21,Fee,12425.88333,Mortgage,Student,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,674,178489,Low Income Segment,Financial Literacy Program Access,2,2024-02,0
3936,2252,2024-11-20,Fee,4630.894878,Checking Account,Student,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,812,543698,Middle Income Segment,Mid-tier Savings Booster,11,2024-11,0
3937,6509,2024-10-05,Fee,2111.291379,Credit Card,Standard,Malaga,36.7213,-4.4214,Online,USD,912,0,0,693,109986,Low Income Segment,Financial Literacy Program Access,10,2024-10,912
3938,6074,2024-12-30,Fee,9488.975843,Credit Card,Business,Barcelona,41.3874,2.1686,Online,EUR,4649,0,0,363,865522,High Income Segment,Exclusive Platinum Package,12,2024-12,4649
3939,2881,2023-08-06,Loan Payment,7208.830061,Credit Card,Standard,Seville,37.3891,-5.9845,Online,EUR,182,0,7648,472,664274,Middle Income Segment,Gold Card with Travel Benefits,8,2023-08,7830
3940,1269,2024-03-09,Loan Payment,5503.862511,Checking Account,Student,Malaga,36.7213,-4.4214,Branch,EUR,0,0,12066,629,243181,Low Income Segment,Financial Literacy Program Access,3,2024-03,12066
3941,2630,2025-04-11,Card Payment,2087.709632,Checking Account,Gold,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,597,624208,Middle Income Segment,Mid-tier Savings Booster,4,2025-04,0
3942,5405,2025-04-17,Deposit,1566.551162,Savings Account,Gold,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,386,432031,Middle Income Segment,Mid-tier Savings Booster,4,2025-04,0
3943,7139,2024-08-16,Fee,8298.021176,Loan,Business,Zaragoza,41.6488,-0.8891,Online,EUR,0,9342,0,827,579531,Middle Income Segment,Personal Loan Cashback Offer,8,2024-08,9342
3944,2574,2024-10-18,Withdrawal,2962.700105,Savings Account,Standard,Malaga,36.7213,-4.4214,ATM,USD,0,0,0,458,379561,Middle Income Segment,Mid-tier Savings Booster,10,2024-10,0
3945,2695,2024-04-22,Transfer,6334.715327,Credit Card,Student,Madrid,40.4168,-3.7038,Branch,EUR,33,0,0,849,69932,Middle Income Segment,Gold Card with Travel Benefits,4,2024-04,33
3946,4258,2024-09-08,Loan Payment,10913.32617,Loan,Gold,Madrid,40.4168,-3.7038,Online,EUR,0,6082,9149,418,119368,Low Income Segment,Financial Literacy Program Access,9,2024-09,15231
3947,4262,2024-05-16,Withdrawal,804.2803154,Savings Account,Platinum,Madrid,40.4168,-3.7038,Branch,USD,0,0,0,561,731068,High Income Segment,Premium Investment Services,5,2024-05,0
3948,2445,2023-10-18,Loan Payment,1746.522622,Mortgage,Gold,Seville,37.3891,-5.9845,ATM,EUR,0,0,11578,476,111051,Low Income Segment,Financial Literacy Program Access,10,2023-10,11578
3949,7263,2023-01-29,Card Payment,8419.476625,Mortgage,Business,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,668,21597,Low Income Segment,Financial Literacy Program Access,1,2023-01,0
3950,9411,2025-05-14,Deposit,7459.728793,Mortgage,Standard,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,472,954605,High Income Segment,Exclusive Platinum Package,5,2025-05,0
3951,1052,2024-06-01,Transfer,3946.427606,Credit Card,Standard,Bilbao,43.263,-2.935,Mobile,EUR,325,0,0,774,681203,Middle Income Segment,Gold Card with Travel Benefits,6,2024-06,325
3952,6570,2024-01-18,Loan Payment,11234.46411,Loan,Gold,Murcia,37.9847,-1.1287,ATM,EUR,0,2172,1805,452,555205,Middle Income Segment,Personal Loan Cashback Offer,1,2024-01,3977
3953,8579,2024-04-18,Transfer,5465.999865,Credit Card,Platinum,Bilbao,43.263,-2.935,Mobile,EUR,3937,0,0,735,314665,Middle Income Segment,Gold Card with Travel Benefits,4,2024-04,3937
3954,2666,2024-11-17,Transfer,8458.439887,Mortgage,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,447,983119,High Income Segment,Exclusive Platinum Package,11,2024-11,0
3955,7901,2023-04-19,Card Payment,2862.322294,Checking Account,Standard,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,674,87235,High Income Segment,Premium Investment Services,4,2023-04,0
3956,3785,2025-02-26,Withdrawal,3371.884431,Credit Card,Student,Barcelona,41.3874,2.1686,Online,EUR,683,0,0,613,712515,High Income Segment,Exclusive Platinum Package,2,2025-02,683
3957,1719,2024-06-25,Loan Payment,12262.65433,Loan,Business,Valencia,39.4699,-0.3763,Branch,EUR,0,3167,10548,831,740407,High Income Segment,Premium Investment Services,6,2024-06,13715
3958,9597,2024-08-13,Transfer,6098.145054,Credit Card,Student,Barcelona,41.3874,2.1686,Online,EUR,2213,0,0,620,791865,High Income Segment,Exclusive Platinum Package,8,2024-08,2213
3959,7855,2025-05-17,Card Payment,10247.1487,Loan,Business,Zaragoza,41.6488,-0.8891,Branch,EUR,0,5324,0,586,632414,Middle Income Segment,Personal Loan Cashback Offer,5,2025-05,5324
3960,3294,2025-02-05,Fee,3493.547083,Checking Account,Standard,Bilbao,43.263,-2.935,Online,USD,0,0,0,578,730423,High Income Segment,Premium Investment Services,2,2025-02,0
3961,9263,2024-11-04,Transfer,961.0102525,Savings Account,Platinum,Bilbao,43.263,-2.935,Online,EUR,0,0,0,583,867992,High Income Segment,Premium Investment Services,11,2024-11,0
3962,5482,2023-03-20,Transfer,4041.739043,Loan,Platinum,Zaragoza,41.6488,-0.8891,Online,EUR,0,963,0,355,436671,Middle Income Segment,Personal Loan Cashback Offer,3,2023-03,963
3963,1698,2024-10-22,Loan Payment,4305.773931,Loan,Standard,Murcia,37.9847,-1.1287,Online,USD,0,8827,7249,632,111917,Low Income Segment,Financial Literacy Program Access,10,2024-10,16076
3964,8243,2024-05-06,Fee,8423.633699,Mortgage,Business,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,319,730653,High Income Segment,Exclusive Platinum Package,5,2024-05,0
